mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
0.06053722978024108,4.46107802828504e-4,0.010744389524450454,0.04291724171122074,0.05292883850564109,0.05937262620619396,0.06670686071996527,0.08541306009264366,580.0746016748361,1.006913913738191
0.08472499038451221,5.154379200642838e-4,0.01567555062845529,0.05879037033584459,0.07348340181076343,0.08313202313840387,0.09426721515818717,0.11942863609427208,924.8959514560539,1.006290063616498
0.07044540888989853,4.365470746917065e-4,0.013372597174532085,0.04915975385334957,0.061049862439051264,0.0686886624213913,0.0781740258988716,0.10105954801927491,938.359726966765,1.0056744294197433
0.06055918081043678,5.517670407032273e-4,0.012442799811205848,0.0408180131791646,0.05167567390160202,0.05892189187667829,0.06764814742804194,0.0889891538926525,508.5395312568065,1.0102262155823052
0.043136242715816946,3.5499179939750883e-4,0.009719492832193729,0.028436096853171108,0.03614311077362574,0.04162485441890636,0.04845356902173742,0.0662544276783221,749.6362274742282,1.0072879647111361
0.05506259058938077,4.5972581568000316e-4,0.010905087017740013,0.037230820213769306,0.04742996155125098,0.05388731900749298,0.06130409206380211,0.08062993290686438,562.678714698799,1.0059494676289755
0.0775592135949926,4.0019545960293904e-4,0.015529782430581262,0.05196254049578292,0.06669730093975185,0.0758675367412662,0.08655766339730236,0.113734492269468,1505.8663498707824,1.0020879810150833
0.05160007054045639,4.5682167720793637e-4,0.011140567159831609,0.03431070457809776,0.04393187877505205,0.05001564464610855,0.057504124021273355,0.0781560917870665,594.7318460189719,1.008759663795802
0.06205328888532929,3.538375342084774e-4,0.01204605993635464,0.042877419365268676,0.05348590466947121,0.06049264963666872,0.06875947908509494,0.09017720697919357,1158.9968073559473,1.0055936995877943
0.0499993828393622,3.513566833160989e-4,0.010646635045875392,0.033413147393233145,0.04249960187851166,0.048456382573923894,0.05590606093546868,0.07547480983117542,918.1809895905919,1.0052311647086425
