mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
-0.13458935151690793,0.008178066774352235,0.10412572219154641,-0.35103796802763987,-0.2025853165891149,-0.13351434167894904,-0.06524615044646605,0.06250741687975607,162.11184503957904,1.0280880783122173
0.5167839459271104,0.009333653782981212,0.7229817132150418,-0.9371970718681333,0.03493851393985583,0.5137421520166732,1.0068082544743162,1.90634537869816,6e3,1.0007045692766572
0.5001514258553909,0.009363917079113254,0.7253258980534566,-0.9263508671831094,0.017205553359346377,0.5047620415417948,0.9872190364755611,1.9480108925879565,6e3,1.0012417928768067
-0.7614010444128607,0.0037299829763280576,0.20536122640222493,-1.1835714757060776,-0.8914808002535102,-0.7494771172609638,-0.6174109856254829,-0.3899411660348532,3031.260072899843,1.002711899761206
-0.8401286192790324,0.004221646127334539,0.21373532424039265,-1.2853685335336114,-0.9778085594707999,-0.827775628164197,-0.6880102347609467,-0.4627563023868377,2563.2381352831053,1.003354085248971
-0.40802977631995596,0.009931303949289892,0.7103519014624882,-1.8088464948313263,-0.8808200767797598,-0.41555975682686963,0.06963805649016035,0.9504294688423214,5116.0472536175985,0.9996291526002457
-0.3977654618406599,0.010041743715955155,0.7110840075172175,-1.7517953688667247,-0.883835695453574,-0.3991973026763544,0.07795310718944205,0.9798403478258821,5014.4528992299465,0.9997833552162522
0.37445225952631983,0.003592266935462881,0.2782558003235858,-0.1523162777624811,0.18259657169007404,0.36972218463594336,0.5601972302521865,0.9309638153739656,6e3,1.000961255746883
0.64848644797819,0.003842031402533969,0.23070822133643734,0.22518020958846832,0.4907582350463355,0.6406864961542555,0.7951886817893028,1.1350170497902305,3605.822310406331,1.0000463124350487
0.7118200910399629,0.0035631474838163676,0.1797399707103066,0.3916554217951068,0.5854323270904412,0.6994155246443439,0.8266841933906268,1.0918165493783614,2544.6129647525026,1.0036101975352485
0.2276248427040635,0.0025449281793818177,0.19712928912079483,-0.14845531231257955,0.09291547033583755,0.22172858335980053,0.35642667204740164,0.6245102769221456,6e3,0.9998531897061335
0.09348598396826743,0.009470918405436825,0.7336141851509226,-1.3319337205124442,-0.39969914170358595,0.07357673738511872,0.5868696275431304,1.5338962228839894,6e3,1.0002425870931486
0.08932624759797458,0.009427215713004906,0.7302289891514576,-1.324150251117891,-0.399779705676136,0.09898406781541336,0.5761570396194734,1.512929903165146,6e3,0.9999310858772533
0.6221630297983108,0.0084604973847429,0.42842021029969596,-0.17360681661090752,0.331247559018259,0.6058375713691857,0.8993468535269771,1.5008648496532646,2564.177641428707,1.0009626133170129
1.7741334887131834,0.009821522742411952,0.7607718803151777,0.29124913587936246,1.2442459823532253,1.7801803732627521,2.312326232300598,3.2537737212193254,6e3,1.0006842453218732
1.7688848975693032,0.009746846742081774,0.7549875022023746,0.27482200755191577,1.2612982705514484,1.7614694898644874,2.283778247847912,3.241121684815773,6e3,1.0005548038521384
1.3720569889507583,0.006095640323821148,0.213732697971609,0.9771318108758632,1.2247848912912718,1.3632809518310738,1.5080756925808296,1.8241560335239322,1229.4284793717627,1.0080085077646816
-2.109604488375802,0.009058114728472804,0.30799387300265113,-2.7458396004660663,-2.305879384607307,-2.0991198397429427,-1.891313366988844,-1.5369497489864554,1156.1349229554444,1.008896648580838
-0.36708376562243045,0.0016300689661598493,0.12626459918213276,-0.6363592431521037,-0.4459510502536994,-0.35969351325833765,-0.2802126138468305,-0.13861257623833004,6e3,1.0013966725672296
0.7837570020377616,0.003984392530007188,0.1635270951752509,0.49715741390719875,0.6698557385312138,0.7725873927685873,0.8873753333993514,1.1323202866794944,1684.4386968818233,1.0050175057018504
0.026256118355139902,0.009333053613152911,0.7229352242600436,-1.3557746491334537,-0.4703124927663396,0.024598081245916545,0.5305714947379475,1.43380874800588,6e3,0.9999784469608838
0.010580934611184008,0.00937086256962895,0.7258638934354273,-1.3920550275784147,-0.494536729003503,0.007382709253990591,0.5115426033643768,1.4064321646511522,6e3,0.9999473341773308
0.8392448765751919,0.004853665136625096,0.2315932383560241,0.4233943938944413,0.6798184203607996,0.830085125710092,0.9815937948896389,1.3338954804280874,2276.7331469591268,1.002943411409488
0.012631735543747961,0.0031033875320196523,0.22054521386543552,-0.41183078654826644,-0.13339399993543308,0.007272134360706981,0.15736026157197122,0.44780876888607535,5050.370654711575,1.000512714374663
0.36266827381440586,0.003246922417585407,0.20103444362867187,-0.015128399960309303,0.22610638632718266,0.3557329210979165,0.4899144473169499,0.7751099175970323,3833.5145975981122,1.0013588619480611
0.11847471309388756,0.0023933002863358406,0.18538424302904305,-0.2330331087994268,-0.005383463058877148,0.11288927392434833,0.23892223596065862,0.4843192430031153,6e3,0.9999337942345892
0.1513995498851661,0.0026582767661914634,0.2059092329013929,-0.24754564112871363,0.014756584694191466,0.15045385237688041,0.28650578387177295,0.5651226901933798,6e3,0.9997249611557721
-0.8324495558235206,0.004193336762910702,0.18415328777661766,-1.2307455338880686,-0.9501919191776882,-0.8209866054711216,-0.7027450219758948,-0.5038121037635372,1928.5880466588123,1.0026939064936025
0.36088505792959713,0.0016820379932561984,0.130290102711388,0.12161867287635475,0.27041611325135684,0.3546604275666865,0.4440280553731162,0.632068456298663,6e3,1.0011459345695382
2.2569659626249083,0.009444013075441241,0.3356256566576486,1.6362038214430068,2.026176693700474,2.246815643834598,2.4716465033419506,2.945168389495623,1262.981956561999,1.0076588323976705
0.029808058266552532,0.004970255479424579,0.3849943339641511,-0.7078015837583004,-0.22292093271544672,0.021966963997841864,0.281045108932842,0.7885395272970497,6e3,1.0000831022829983
0.2183547461304508,0.004839001343544593,0.3748274323164705,-0.534470469707021,-0.028246908245242456,0.2220577147851711,0.46484815848956884,0.9390880319892281,6e3,0.9999891524846385
0.10697721597008716,0.0018947428076595755,0.14676614678823638,-0.17096176889709075,0.007715787109973105,0.10369673198864246,0.2023608735384771,0.40196015627650716,6e3,1.001325116072022
-0.011130715895071017,0.0027970576397038497,0.19577053737848124,-0.39252716614755473,-0.14244509729881966,-0.012224662907641813,0.1171585133144518,0.37577776355305936,4898.82396463065,1.0017233108287271
1.6861810908094261,0.007267498639317162,0.2927100027535662,1.1606460969451657,1.4846805958938267,1.6671884231779983,1.869717115620768,2.3098470845552814,1622.20303401835,1.00756928267473
-0.34854528491536824,0.007832623702745336,0.2501594044343931,-0.8401951430183257,-0.5147583384991844,-0.34987509347037404,-0.1826953871233473,0.14351547616110163,1020.0445587131265,1.0035646369130682
-0.016476865496676315,0.012794959910201176,0.9910933329520141,-2.000395997803419,-0.6624872022406884,-0.0236065584380991,0.6376918438944303,1.9048222355221018,6e3,0.9999775038677267
-0.023457518391584074,0.01302635429744428,1.0090170651159822,-2.0421853776124523,-0.6787936973304819,-0.00979299783178919,0.6387578563989789,1.965625968564682,6e3,0.9994679824319648
-0.025643863945617424,0.013044477184545305,1.0104208579145315,-2.034143498894835,-0.7099177720643186,-0.022039540750145706,0.6556182484005667,1.926034691566399,6e3,0.9997253391653405
-0.021028344022098657,0.012942803035201766,1.002545212171585,-1.9837432739178025,-0.70127445322242,-0.02198832891916716,0.6567467775483216,1.9647941651010323,6e3,1.0000933871408721
-0.032596089475089594,0.012944729996004161,1.0026944739135144,-1.980307895478441,-0.7078362541694398,-0.029721217908417696,0.6477900629615768,1.9290710595707792,6e3,0.9996536826093791
-0.001356151936506082,0.012932825652930895,1.0017723674641084,-1.9250079917707361,-0.6979123616942198,0.004951029896087642,0.691305335103357,1.9510461071927352,6e3,1.0000436115063713
-0.04474740063778137,0.012861170857897744,0.9962220109073223,-1.935029086107205,-0.7429617819316388,-0.04214530763456913,0.6171024561439888,1.886788264663336,6e3,0.9994557469532809
-0.013898114873740567,0.01267708366236362,0.9819626780562485,-1.8929915221877553,-0.6894761760131155,-0.009938247371646069,0.643938346559156,1.9036458671494103,6e3,0.9996582826447784
-0.023372125089978317,0.0013557707360994991,0.10501754964377462,-0.23420649340556832,-0.09104456199178695,-0.02434377608473002,0.04527664665458246,0.1852624903145296,6e3,0.9999742256825388
2.1339282128160493,0.008953541330518044,0.31839125013545544,1.5614978835245859,1.9145286577139988,2.1107428865666735,2.33828091926997,2.7855766891205374,1264.5399750008994,1.002168285364424
0.43505315513291265,0.0023248398211159764,0.133493918608651,0.1966261690042919,0.34299563820103374,0.42603032378418837,0.5195680004007093,0.7192864316295371,3297.1362299171496,1.0005555924931082
0.012502523369409761,0.001306006555495347,0.10116283278942383,-0.1906761655399563,-0.05535396250261852,0.012539504186004434,0.07889378459214759,0.21204562605336194,6e3,0.9994868688769968
-0.804934940854469,0.003699221964604827,0.14472885044131506,-1.1218242475187012,-0.8958718656006677,-0.7947621977075352,-0.7017859347986257,-0.5550977199518731,1530.6977470759498,1.0023627040193563
0.20948729073729755,0.0013059978933317388,0.1011621618211159,0.021213429677330337,0.14084694528262492,0.20662880594067046,0.2742960420118633,0.41651233347560424,6e3,1.0006886350633026
-0.09012125743594884,0.009396573214123417,0.7278554313943739,-1.4862538995187855,-0.5874158774779857,-0.09295721641848513,0.40271972564812325,1.3455594796928034,6e3,1.000457141407334
-0.0806939732835568,0.009408146307024657,0.7287518793157861,-1.5390688165233062,-0.5700268519170002,-0.06948973424462135,0.4186949895431574,1.3308020635394193,6e3,1.0006050344605069
0.11805624127973588,0.00912157283311213,0.7065539934772257,-1.2670006301535461,-0.358126661638839,0.12370572415690448,0.5901889785773031,1.5004299373680408,6e3,1.0001262024339381
0.11621099991713131,0.009102370504245129,0.7050665874790198,-1.2694216767397488,-0.3606382678953849,0.10810976238884343,0.5844567818212718,1.5175074654134117,6e3,1.0001945914513284
1.43617520821392,0.006412579171460153,0.3345400039239797,0.8309226355790669,1.2034308023333415,1.4112582616788454,1.6531396263035292,2.137087735795781,2721.63972446596,1.000093220896635
-0.6046683982878103,0.00935214407825107,0.7244139653279742,-2.0253243103193688,-1.089490679720114,-0.5930845609777929,-0.12234660673626169,0.8078635407152897,6e3,1.000827228764214
-0.6193498570792517,0.009327893185520667,0.7225354992544638,-2.0087694984008633,-1.1176590940187898,-0.6289974834412385,-0.13174833737766092,0.8150100524337857,6e3,1.0006944732179452
-0.227878359184412,0.009268725990295603,0.7179524280194943,-1.6291959128347235,-0.7120156376981668,-0.23053031022522702,0.26252857908448096,1.1668016137004906,6e3,1.000320958623988
-0.20809030169488407,0.009299064096276607,0.7203024076038925,-1.6076777682326526,-0.69746095850683,-0.2065534800783948,0.28380937204328527,1.2044791191060664,6e3,1.0002165344037792
0.4496072714334833,0.00232986062336685,0.10779151713320459,0.25841785596121636,0.37329076460007893,0.4426466994053465,0.5204135764582016,0.6787798490614937,2140.4706937956544,1.0003775111171478
-0.5184566022676959,0.0024374978731098416,0.1026892515908224,-0.735117038708584,-0.5836027627941567,-0.511204821118397,-0.4452939876353573,-0.3403097635433795,1774.8493119720897,1.0019821260835495
1.2226875203159426,0.0056454957776967945,0.255109949390936,0.7595919185450213,1.0414240993440091,1.207176270449096,1.3883276830861009,1.7580061691810194,2041.975934016896,1.0015949167074754
-0.08749338742349279,0.0025576574173272995,0.1981152916522501,-0.47135233059028175,-0.22259132512127197,-0.0866452552833615,0.04194933023587345,0.31334832573017324,6e3,1.0005456205694452
1.4002017056502112,0.0059603225601208764,0.20402610691481532,1.039293869294157,1.255522668598708,1.3877600098771001,1.532764481538509,1.8220044956446004,1171.741895944643,1.0021942998421953
-1.639298042936577,0.006976439023620735,0.2387693550361956,-2.1378388414219933,-1.7946867976776013,-1.6251053435172453,-1.4707736543071368,-1.2113417663975883,1171.357782106744,1.0021483575804757
-0.7784237101117433,0.0035417134562962874,0.1947914647572942,-1.1946124474115465,-0.8984824070209324,-0.7704912003089059,-0.6458438226405814,-0.4225790934499207,3024.9138029885403,1.0002588195069078
1.5718270762637945,0.00661118196895895,0.2637944854617389,1.0944488001264956,1.3844145202266627,1.5552271321535303,1.741352856164408,2.1180899546830254,1592.1104869519625,1.0011536395019949
-1.596991936259763,0.006763784173015226,0.23418401729256008,-2.083880565376731,-1.750758748314205,-1.5806801702974904,-1.429794799095551,-1.1762767567843033,1198.7676686419434,1.002300208546377
0.9125668946096481,0.00929655179357059,0.7201078054730717,-0.4754205357969957,0.41975523481154436,0.9233891697679327,1.394340324986981,2.3059223126584536,6e3,0.9997610803581912
0.8942138910904943,0.00935560491850823,0.7246820408615714,-0.5010104519656525,0.4046278649954125,0.8922579947655225,1.3840598883613628,2.310300724013153,6e3,1.0005396157256226
-0.2788047286658289,0.008194714573668466,0.10431047060034099,-0.49314823304146477,-0.34570662298913724,-0.2770263519478017,-0.20945037486252854,-0.07985551265771426,162.02728191575096,1.028197243311747
0.3058932157107716,0.012143476647327478,0.94062965640316,-1.5091620303014293,-0.32075051433827173,0.28709875656798,0.9175816334942016,2.1675797203702327,6e3,0.9998053556651649
0.26109911854564166,0.012417273811955017,0.9618378935799853,-1.6226421708504155,-0.39184545443215013,0.25886656085896065,0.900448193251555,2.114635541736964,6e3,0.9995129044772252
0.3035891403646559,0.012135404503637499,0.9400043908415703,-1.5301367050044876,-0.3392428029543815,0.30270879296467756,0.9449328309258991,2.1441285640972203,6e3,1.0002769267338052
0.28912955413102814,0.01178723279605332,0.9130351263396879,-1.504933727318981,-0.3187024915954352,0.29361710637273397,0.8949371260965155,2.1005641625906426,6e3,0.9994146389610261
0.26770813072276806,0.012393260333075815,0.9599778175043123,-1.6313748629435356,-0.382735983087697,0.27732889153770945,0.9107472544842726,2.1516758211675473,6e3,0.9996657122350924
0.29891862563097066,0.012444843599029521,0.9639734401039461,-1.6009256599986166,-0.35906763490900984,0.2890879499066529,0.9622576579907944,2.138784714154642,6e3,0.999723237555325
0.29370826698785285,0.012280151314556556,0.9512164306036932,-1.5876097542784238,-0.3396167019866142,0.2938108766714351,0.9418779391026524,2.16669526384259,6e3,0.9995455454015836
0.306345669382924,0.011876615752127156,0.919958700345863,-1.5165660692875047,-0.31479165029860234,0.3246273010170049,0.923728629487818,2.1071065819913275,6e3,0.9996567387439727
0.27432840113052775,0.012405503909835984,0.9609262008821152,-1.5843538605961691,-0.38946199332488346,0.2727145934566918,0.9276012972078181,2.1529071158111157,6e3,0.9996473853564832
0.18611952918634903,0.01187375080123638,0.9197367822041095,-1.6512841564469944,-0.4236677249216424,0.18043174300555148,0.8028111073010153,1.9638249137907902,6e3,0.9995625504820874
0.18654437402955984,0.011619805695982968,0.9000662789341624,-1.5389634633390101,-0.4328921251165456,0.18608979967651662,0.7959949782949297,1.989211681375204,6e3,0.9995577155575492
0.1884847913029587,0.011412448812490759,0.8840044838044264,-1.5453223204790492,-0.4145365335525673,0.18664120586128682,0.7996442057822496,1.860262718872429,6e3,0.9996012589898303
0.18796758695980806,0.011290246680693025,0.874538747377953,-1.5215443441816001,-0.4025843691257407,0.1908123737917716,0.755800164024256,1.9198960292281195,6e3,0.9994750150469282
